user_index,item_index,rating
342,108,4
1355,14163,5
309,249,4
493,6648,3
712,2767,5
1196,935,3
855,566,2
520,1249,2
189,130,2
1092,12426,2
468,2602,1
1845,1060,3
389,111,1
312,5502,5
801,380,4
164,993,2
92,2210,4
1524,11397,3
1852,417,2
358,186,3
956,240,2
1822,5234,2
961,2218,5
1862,676,3
5,282,4
1304,3848,1
1530,389,4
569,1480,1
198,922,4
790,825,5
122,454,4
543,911,5
133,3155,2
1532,11657,3
1536,161,2
192,3979,4
1243,177,3
1444,4553,4
408,6553,2
416,1670,5
1305,996,5
542,7928,5
1295,2437,5
997,911,4
1329,238,5
1525,238,5
792,478,2
1553,248,2
1819,15778,5
1111,249,4
1455,5181,4
772,1423,5
1710,14,3
1551,15379,3
538,7886,1
878,10819,3
1409,38,5
1578,710,2
1803,1096,4
1106,5192,1
1557,301,4
578,1070,4
14,619,2
1175,2891,1
1095,2567,3
1048,1259,2
1728,4238,1
1717,238,4
902,327,5
901,10999,2
1007,155,4
1380,1411,3
1850,880,5
1142,139,3
231,257,2
1325,282,3
331,651,1
870,763,5
747,9777,1
918,9261,3
936,659,5
1618,3285,4
455,7096,4
1681,3274,3
379,137,5
362,6101,5
1132,659,2
1672,2333,2
1230,320,5
1408,995,5
270,3737,1
245,456,5
334,5750,5
1531,1371,1
659,9047,1
1047,1370,1
390,243,5
898,1319,4
1404,475,4
262,4864,1
1791,17015,2
435,468,5
1312,638,1
1073,3962,4
1449,651,3
138,3227,1
1285,1396,3
182,3824,1
1175,177,1
1884,1473,4
1072,637,4
1823,411,1
1515,122,3
1393,14402,4
1330,13925,2
1709,298,3
649,1581,4
1483,104,5
1079,4005,4
1299,13508,4
974,660,1
564,7997,4
574,8286,1
1333,249,1
1800,487,5
993,394,5
1372,1045,5
1210,13243,2
1140,14,4
532,7835,1
1745,16734,4
1219,1735,1
259,16,5
892,169,1
787,1817,3
1133,564,3
41,1070,4
880,2968,1
1707,1197,2
658,2905,1
1108,309,2
418,682,2
642,987,4
836,512,5
532,2184,5
1725,1041,4
1759,798,2
1085,2028,2
287,1225,1
1318,110,1
527,4171,2
1431,963,5
862,6435,2
1039,1996,1
1073,9865,4
910,7697,2
1884,378,2
1154,12906,3
787,982,2
0,3,5
805,10258,2
1771,14,5
1058,2546,4
551,641,2
499,3010,5
874,10776,5
380,3507,1
1674,16148,1
1865,182,3
1479,14876,5
971,11445,5
1683,247,1
687,298,4
1287,8331,3
465,1574,1
1388,414,2
1787,880,4
1073,12312,3
675,243,1
1083,12354,3
319,5576,2
523,7740,2
671,6778,1
1842,166,4
756,1541,4
18,251,2
7,316,4
1204,1068,3
686,7602,1
1387,2430,1
40,277,5
1710,496,4
1280,1138,5
219,16,1
1162,3281,3
250,328,3
76,772,1
1335,13961,1
156,3460,4
1391,1369,5
430,1758,1
621,448,5
1280,38,5
170,702,1
1732,983,3
1887,17581,1
79,2259,4
1295,5958,4
684,3283,2
1181,414,5
1347,475,3
528,3354,1
702,6014,4
1693,2597,4
811,238,5
1641,1073,1
1193,1378,4
1680,5405,3
1882,17534,4
594,512,4
121,244,2
1742,3283,1
1549,2113,3
1632,406,3
1368,943,3
1821,237,5
1317,408,4
1599,1015,2
851,9521,2
467,984,1
72,2046,4
737,234,4
1211,9544,2
223,374,5
366,6147,1
1781,790,1
907,368,5
9,434,3
618,4794,4
489,174,1
1235,5240,4
1708,16479,1
1008,277,2
444,366,2
1478,1465,1
751,1389,4
1376,156,1
1576,867,2
86,339,2
1526,148,2
1727,461,3
323,244,1
477,851,1
804,125,1
1424,38,3
407,3034,5
1105,846,4
401,48,5
619,240,2
1200,637,4
1352,2457,3
1341,14022,3
1065,12222,1
697,726,5
262,906,1
1343,443,1
394,856,2
460,7132,4
1651,3450,4
1419,139,5
81,2298,2
1872,2335,5
1596,403,5
328,16,5
812,183,3
994,7694,4
1161,110,1
99,137,5
1631,10012,1
1342,2335,4
683,241,5
165,293,5
1311,206,2
1100,12475,3
1851,4613,4
1890,17610,3
1111,3579,4
881,922,4
874,1254,4
263,867,5
551,38,5
1116,12631,1
751,328,1
322,5626,1
596,522,4
1186,493,5
232,979,3
7,343,3
504,2457,5
1568,1082,4
1404,248,5
342,139,4
1653,9981,5
1655,178,5
155,274,2
1170,13015,2
1858,473,1
36,904,2
1420,1481,5
1694,10180,3
1799,3570,5
618,139,4
664,9108,1
1221,755,1
1644,206,2
1313,274,5
1461,5234,3
248,3951,3
809,249,5
85,654,5
4,207,1
917,3411,1
1886,2534,5
1529,15197,4
1883,418,1
1350,14089,1
836,10478,2
339,651,4
561,339,5
1272,13620,2
1465,9358,1
1353,8101,3
1368,2406,4
368,320,2
1555,5610,1
338,5828,1
895,5962,1
595,158,5
1790,12914,1
1304,1308,1
1245,104,1
176,3611,1
586,249,4
736,2891,2
1813,166,3
50,1533,4
744,9715,1
1776,248,5
419,6730,4
714,969,2
1197,654,2
852,1917,4
1602,14,5
1075,411,2
441,2013,2
237,4549,5
1009,1255,1
954,755,3
1391,2879,3
1180,857,4
595,3285,5
1425,14290,4
827,1148,4
1546,10100,5
1468,2787,3
959,11392,1
433,5949,3
1252,177,4
1321,5705,5
961,4276,4
855,695,2
1458,1474,3
546,4970,5
763,425,5
333,1336,5
408,486,2
1217,13276,1
839,1868,5
700,1132,2
1137,987,2
128,1419,2
630,4578,1
1040,3218,4
1171,174,3
1777,2998,3
1762,2023,2
30,1080,4
898,1766,3
247,106,4
1757,375,5
814,1151,1
703,1844,3
553,411,4
1843,148,1
1354,11272,4
1074,298,3
1532,3084,3
1199,187,3
1241,21,3
1324,971,4
482,177,3
608,8594,1
786,2408,4
385,4455,1
1377,112,5
651,1331,4
1393,1041,3
287,5221,1
1788,112,5
1456,1836,1
1256,932,2
236,837,5
600,636,5
632,251,4
579,139,5
1669,16094,3
237,4577,4
1735,467,5
297,16,3
1269,238,5
37,1271,3
1321,237,5
752,9856,1
116,633,1
188,3906,5
310,2717,3
834,434,2
120,16,2
1438,327,2
1164,1664,1
1018,281,2
1342,1113,5
1465,568,2
328,3009,5
1665,1192,3
286,5194,1
595,994,5
1044,11998,2
1342,46,3
586,5655,4
278,5142,3
1712,1415,2
262,682,2
372,250,3
204,3415,1
1313,282,5
404,6486,5
1053,549,5
1636,240,4
1403,1600,3
1350,14092,1
1041,2031,5
327,2509,4
96,448,5
902,266,4
1318,265,1
1168,3209,4
1329,1199,3
144,1197,2
991,1835,3
857,631,5
54,183,1
878,121,4
1225,1148,4
1714,440,5
816,249,5
959,3968,2
1157,674,2
1701,52,2
1048,12040,1
1719,912,2
1456,436,1
1115,678,4
1391,737,4
1431,1364,5
78,2214,3
1451,415,3
721,761,2
739,282,2
956,649,3
1517,1146,5
1498,509,2
288,2284,4
1486,651,2
1844,2988,3
892,147,2
824,10392,3
889,10910,2
398,56,4
1379,2595,2
354,1488,5
1051,3955,4
1643,4,2
741,2678,2
298,5356,4
607,1797,1
1353,1063,3
1852,1017,4
1367,14299,3
1459,1910,2
1802,277,5
1324,1139,4
516,7660,1
284,497,1
1829,17284,3
649,8980,4
1090,1671,5
1042,504,4
1513,2765,3
791,266,5
336,919,1
829,739,3
1269,1135,4
1716,2036,4
646,1841,2
1405,10239,5
1636,631,2
825,10400,5
498,103,2
1772,804,2
552,2597,5
589,2785,1
555,768,5
1641,21,1
1140,637,3
92,2504,5
1408,457,3
378,299,4
542,755,5
1333,241,1
430,282,1
539,187,2
349,2443,2
931,1593,4
1605,142,2
164,932,1
0,30,5
1606,183,2
1298,13774,1
1811,103,5
999,449,5
659,9048,1
1190,3344,1
790,10203,4
193,4018,5
1015,2316,5
358,179,3
412,482,1
1128,171,3
1385,14372,4
1856,7,4
1114,277,4
641,277,1
621,38,5
232,242,3
1244,905,2
879,6309,3
598,1081,1
1710,269,4
468,5611,2
586,156,4
397,293,5
1029,108,2
584,175,5
1072,425,5
1746,16744,1
867,158,2
1049,12041,1
875,106,2
1237,704,3
981,855,2
644,8902,5
846,1730,5
430,19,2
458,122,3
1493,101,5
289,249,5
462,241,5
1389,147,1
1821,3229,4
1055,1892,2
1333,255,1
1784,6898,2
1347,639,2
889,389,2
425,4579,2
495,251,5
1334,481,4
1425,1570,3
1704,3705,5
840,237,4
1558,178,5
477,7323,1
940,461,3
1333,250,2
283,1372,4
1326,3451,4
237,4556,5
1044,533,2
684,2586,2
829,26,5
135,665,3
321,790,1
1192,13083,1
1184,174,4
669,982,3
1328,5,4
1368,5212,3
224,4401,5
63,1843,5
987,454,5
1876,5926,1
1303,715,5
803,139,4
1826,260,4
1074,304,4
172,3685,4
1516,4237,4
442,647,4
1791,5977,2
524,7751,5
783,10140,1
1657,10519,1
1806,17128,4
530,148,3
1387,7122,1
651,656,4
35,1196,1
385,6332,1
66,467,3
305,4328,2
671,2767,2
172,3687,4
1839,10646,1
1786,1067,2
260,4839,4
1580,1416,2
1379,483,2
1723,206,3
901,2015,2
1271,4857,3
72,319,4
1069,905,5
341,564,4
520,21,3
1208,12830,4
1823,1416,3
589,8387,3
884,10874,3
114,2307,2
1462,12225,1
123,3057,4
51,238,5
329,3229,2
337,5790,4
456,0,2
382,4302,1
1002,461,5
450,837,2
1618,1338,1
1639,7045,3
402,247,5
640,998,4
573,6249,4
81,1633,2
1111,238,3
597,565,3
449,947,4
963,14,4
1028,478,5
762,169,1
581,704,3
18,248,4
1704,5235,3
779,753,5
142,582,3
583,2537,2
1800,483,5
1221,488,2
156,2394,3
1375,1641,4
145,664,2
231,971,2
1442,112,4
1068,12281,1
439,1963,4
903,234,5
135,1061,1
548,7993,5
1451,14670,2
826,1371,3
266,4929,1
621,3010,3
240,4604,2
1528,15179,1
71,2014,2
8,157,3
732,808,1
1827,1897,2
1868,274,5
1257,481,1
285,277,2
1451,418,1
175,142,1
1012,932,5
285,1407,4
309,5480,1
468,7074,1
803,238,3
834,362,2
923,1041,1
833,169,2
588,2917,5
843,175,5
471,16,5
427,1072,1
1080,241,4
1373,461,3
1730,2558,1
1534,12675,2
1586,1050,3
667,6433,3
569,685,1
1117,12636,1
1192,13074,1
569,2214,1
1814,551,3
1714,911,5
1664,2303,2
1767,7369,3
1223,237,1
594,3383,5
1299,315,4
613,8670,2
429,6829,2
1534,15243,2
3,153,3
1675,1463,4
1145,453,4
1804,1013,2
1496,267,5
456,564,2
757,4322,1
1242,448,5
191,3744,2
640,298,2
1515,6779,5
59,1334,4
988,1634,1
35,291,1
1460,101,5
805,10272,1
149,3352,5
206,1063,1
358,912,2
910,6271,2
691,14,4
810,75,3
417,6699,5
19,775,5
1275,2383,2
628,804,2
1816,17202,1
458,1359,3
545,7970,4
1060,2367,5
768,2726,1
1090,12396,4
1248,733,4
243,476,3
1510,1199,3
1088,176,4
1103,2457,5
97,2562,4
1379,1920,5
489,112,1
1747,596,4
1287,1903,4
201,816,4
219,4339,1
42,749,5
936,393,3
363,411,5
971,11454,3
725,116,1
570,438,5
775,327,1
1461,8611,3
1035,389,5
739,473,5
231,636,2
1857,2696,2
280,994,2
1182,13047,5
817,10352,2
1740,1373,5
1481,14885,3
273,4318,2
1649,403,4
555,866,5
989,11572,1
1440,807,4
1635,15879,3
84,2350,1
564,8017,3
642,251,3
70,591,2
819,467,1
798,379,2
1729,243,1
835,38,5
1359,14,2
799,1182,4
1044,12014,1
1676,241,5
1506,15080,2
1732,8961,4
295,1082,4
711,755,2
1609,174,5
1246,487,5
796,169,3
441,4541,2
253,4763,1
997,1271,2
344,368,5
1457,309,2
1171,6598,5
1813,152,4
711,467,4
1752,16813,3
1003,1866,5
418,1492,2
139,1472,4
389,4696,3
1473,14854,1
1036,8692,1
1655,2,5
169,122,5
1712,3570,4
417,6271,4
581,8329,2
230,4472,3
1399,1336,1
593,1360,3
731,2459,5
1213,1148,4
1515,15126,3
1098,280,4
337,5789,4
872,10761,5
237,3308,4
1468,5891,3
828,10428,1
1714,158,2
670,21,4
1073,3955,4
1041,11972,3
1861,327,5
1014,274,5
675,629,1
1318,405,1
1728,16602,1
1297,525,1
133,1338,2
272,5004,3
1053,9259,5
1129,4938,4
1796,3203,2
1390,3583,1
234,4532,1
874,10783,4
827,15,4
70,468,2
53,1617,4
855,719,4
322,5628,1
679,1040,4
228,241,5
999,3676,4
1514,277,1
1738,9093,3
935,327,4
1251,1878,5
468,2879,1
390,3140,4
1663,16014,3
1299,2717,5
1739,366,4
1641,15923,1
1288,10106,1
579,1465,4
827,30,4
1048,465,1
721,2148,1
489,7440,1
644,8913,4
152,3405,3
116,251,2
169,249,2
917,237,2
446,482,2
1238,1055,2
159,579,5
1670,485,2
1739,15836,5
35,14,5
420,478,4
1079,793,5
1805,17118,3
157,2289,5
1656,1409,4
818,258,2
1129,1474,3
790,5972,5
927,855,2
1431,48,5
436,6934,2
1126,339,5
1353,14118,4
1616,682,3
1514,238,5
573,861,4
398,582,3
522,7729,2
138,1557,1
1231,384,2
81,1369,3
985,6737,2
254,16,5
1216,386,1
800,362,2
103,1215,3
1171,9690,3
1025,11861,1
1263,1303,2
471,641,4
1185,636,4
7,357,3
1750,6221,2
274,5063,1
1434,14596,1
353,5986,3
1642,3228,1
803,909,2
1741,12195,4
360,6060,3
54,425,1
275,4061,3
45,1427,3
1864,177,4
1822,327,5
340,2012,4
254,38,5
262,674,1
396,2673,4
1780,52,3
1764,3555,1
8,381,4
119,454,2
717,140,3
1350,104,1
674,654,4
162,3551,3
1181,854,5
933,11237,4
627,248,4
913,3507,3
1849,667,5
111,2859,2
1263,1488,3
356,301,4
1064,1676,3
448,493,1
1883,15196,1
18,733,4
1392,461,1
1537,327,2
265,462,1
1430,179,2
1214,379,4
1526,1355,3
1148,12866,4
1101,362,1
1590,1368,1
374,448,5
212,416,5
737,156,4
1686,1758,2
1868,242,5
207,4220,5
1882,13118,4
998,11647,1
1301,1726,3
1670,3009,4
667,896,3
386,1574,3
46,1450,2
1301,328,2
1393,183,2
359,273,5
1592,1389,2
1618,15775,2
1446,14646,4
1369,38,2
1212,247,5
1685,6559,5
1239,4490,1
1695,436,1
1192,1906,1
384,2857,3
877,10806,1
1192,928,3
814,328,1
1536,112,4
959,11389,2
981,3242,3
260,4834,5
1625,1798,1
518,854,2
380,3810,1
1891,7997,5
284,2746,2
1807,17156,4
1290,882,5
841,901,5
139,282,5
589,3212,1
1030,11913,2
466,277,3
1613,5931,5
431,6848,5
515,177,1
1552,2835,2
1433,16,5
705,434,1
1338,379,4
1434,1655,1
296,176,5
1870,6222,3
294,2015,3
1234,1197,1
1076,16,2
1286,174,3
339,237,5
1819,8801,5
101,2629,5
1279,2214,4
1373,103,2
1325,854,5
360,6062,3
1824,5652,1
1213,327,4
1556,640,1
1539,554,4
180,750,4
1552,15400,1
537,156,2
239,4,5
549,7919,5
323,2749,1
1686,490,5
808,1319,4
857,3745,4
1718,12430,5
1526,685,2
491,4579,2
1612,38,5
403,169,3
1235,414,4
40,436,3
1092,915,5
210,967,2
855,2111,1
955,880,2
77,2174,3
1883,17547,1
114,2908,2
733,657,4
545,7969,4
979,11504,2
1308,416,3
1595,993,2
1061,1828,4
38,1325,3
1171,13018,4
274,4880,1
248,182,4
83,2327,1
1466,106,1
1865,17465,2
950,11324,3
1067,1192,2
211,1960,4
951,7783,1
1871,1328,2
115,241,3
828,678,2
1840,16,4
241,251,1
1046,16,3
137,3211,5
1194,8580,1
1085,4,5
314,721,5
581,1013,2
866,1471,3
1807,6693,3
1299,374,5
257,104,1
736,1133,2
507,122,5
741,2899,1
1529,15188,5
1567,4777,3
1218,253,3
52,1593,3
1005,7,3
1808,184,5
424,1661,5
214,4291,1
1829,17290,2
157,3495,5
544,793,5
845,10516,5
33,916,3
1440,1192,4
1422,238,2
103,2679,4
768,10014,1
1571,416,5
1225,781,3
1330,1946,2
1724,178,5
280,896,5
1395,4794,3
671,680,3
1363,14272,2
1686,6735,5
1096,12438,4
275,5070,3
139,38,4
1346,752,4
1479,3590,5
211,4256,5
1457,1999,3
934,1181,2
450,653,2
1435,793,3
1524,10697,3
1666,656,2
1275,744,3
1890,87,2
504,549,5
864,20,5
1804,12320,2
1601,12542,4
1108,12575,3
731,327,3
856,10624,2
632,636,5
896,2468,1
915,3718,2
999,11215,4
599,4379,1
46,1457,2
771,3009,2
1271,366,4
1587,15591,4
1055,12126,2
907,553,3
1384,200,5
1335,9397,1
1301,5154,2
1707,3402,2
1472,1620,4
981,1419,3
860,919,4
447,5357,5
1442,685,5
1477,1359,5
854,798,4
820,4435,4
423,6772,4
194,1054,2
1086,7031,3
519,7703,1
72,2023,5
1421,551,2
1603,15709,1
430,936,1
164,353,2
749,9811,2
1759,1729,2
82,2326,3
1480,454,1
629,7592,3
1518,389,5
793,542,3
794,777,3
695,9390,3
100,2608,2
992,3162,5
478,3528,1
1559,1,2
71,987,4
1073,12063,3
1188,475,4
1691,177,3
465,596,1
925,1202,1
1270,168,5
106,2208,3
778,5524,2
1342,5120,3
579,1371,5
533,834,3
1720,1138,2
212,4270,2
1050,12057,4
211,2963,5
1076,12324,2
515,451,1
1539,5133,5
1891,2705,4
1633,1474,3
23,869,5
1241,1752,3
1653,122,5
1400,1042,5
336,1753,2
1078,12339,2
1846,17353,2
244,4680,3
1560,5932,2
782,10125,2
138,38,4
139,153,4
5,241,5
544,3814,5
1541,183,4
1644,922,3
1152,158,5
894,265,5
177,3218,3
1150,2468,4
1803,468,4
62,1837,1
524,7756,5
1566,38,3
1335,13955,1
620,1055,4
309,5471,2
50,245,4
1449,992,3
466,1002,3
906,3525,2
1039,651,2
83,475,1
236,4544,4
1857,320,4
639,4534,1
378,987,4
44,253,4
1206,13228,4
1043,10904,4
752,2273,1
389,2783,2
765,683,1
155,1953,3
997,668,2
1168,1349,4
1366,414,4
322,1119,1
1470,1668,5
1008,1196,3
1258,12978,2
235,282,4
761,9904,1
573,298,3
1159,12942,2
12,547,4
1687,16268,1
996,993,5
537,140,2
1484,12624,1
1648,656,1
265,4921,1
121,3017,2
1544,15311,2
1279,572,4
599,7329,1
91,2483,1
386,1407,2
1686,462,3
1373,238,1
1152,4550,4
317,1411,4
483,1042,4
1512,4329,3
979,478,2
396,437,4
1654,174,5
1769,177,5
478,386,4
1459,14716,2
1533,279,2
706,631,2
1638,1866,3
1268,1373,2
278,5139,4
809,206,5
185,1372,1
284,5183,1
642,411,3
993,11595,5
1827,10179,2
211,1508,5
421,948,2
657,9025,4
1264,9707,1
1620,6135,5
1743,16711,1
1190,2213,1
793,247,4
793,924,2
1375,1416,4
1863,2783,2
308,5464,3
866,3203,3
1094,3314,3
1576,631,3
1536,3705,3
208,386,5
1350,1996,1
1071,1328,4
803,183,3
1672,16104,4
378,5709,4
560,4861,2
1554,6822,1
1884,176,3
112,2481,4
1763,2405,3
852,4952,5
553,416,3
15,448,5
1459,14705,3
545,4016,4
1555,15456,1
727,9604,2
1066,12246,4
919,11167,1
1588,279,4
164,2058,1
1843,1594,1
1117,12635,1
1296,1868,3
256,4798,3
305,280,2
227,244,5
804,21,1
456,199,3
840,2469,4
718,9522,1
1038,380,5
711,1760,2
1749,16770,4
14,601,3
694,1645,1
916,993,2
1799,476,2
1380,474,2
843,882,5
50,448,1
1807,17155,4
1332,2086,3
1276,13644,4
1651,178,5
308,5465,2
622,1886,5
800,4226,3
762,328,1
1407,478,1
1713,411,5
315,5541,1
1037,837,5
749,5647,2
1444,14629,4
844,3536,3
770,1879,3
1108,8582,4
36,1234,1
1062,33,1
271,1562,2
872,8794,5
1018,7743,2
183,280,5
684,246,5
1744,2052,1
1646,176,4
379,4435,4
1451,1952,2
741,9674,2
1019,454,4
702,277,3
412,175,2
195,4047,2
655,237,5
82,657,4
1021,10558,1
917,236,2
935,932,3
436,6901,5
52,1584,4
154,3417,5
715,1645,1
1796,549,4
1026,238,1
89,166,2
53,1616,4
527,3584,2
702,9449,3
57,1715,1
1341,14015,4
431,6855,3
1357,4674,2
180,3783,4
522,157,3
18,411,4
1014,267,5
314,5524,3
367,6155,2
483,1197,5
1338,1570,3
1039,4786,2
235,251,2
1409,629,3
1527,629,5
1628,5842,2
656,227,1
1820,280,2
1044,161,2
93,38,3
573,8255,3
1417,8243,3
490,932,3
1073,7909,3
709,8231,4
926,437,5
1054,858,4
1806,17138,4
1697,4,2
1628,422,2
495,1199,4
1268,2418,1
1784,9888,2
1564,1132,4
291,2034,4
1070,33,3
810,1920,4
565,7979,1
1647,1372,4
173,18,2
398,3327,4
1636,38,5
764,715,4
382,247,1
1228,7094,2
450,704,3
606,657,2
828,125,1
1832,476,4
843,320,5
1718,15178,2
220,1241,5
1345,855,4
171,1042,4
1768,740,4
1250,375,2
1139,1372,3
430,6843,1
619,490,1
1477,7,5
1689,485,2
1207,249,5
79,2238,5
1493,656,5
234,4242,2
496,763,5
1452,282,1
1157,1331,3
909,11040,2
520,7718,4
403,2590,2
1228,3307,5
960,21,1
1340,1906,2
1741,16689,4
622,1057,4
1724,4,5
1731,391,3
934,8358,2
1613,1594,5
1208,156,4
1394,14409,3
276,5090,1
1651,1368,4
513,5891,4
463,249,1
906,11024,2
966,3744,2
1044,12005,2
986,9455,1
1751,1795,5
1530,1473,3
1198,674,2
1697,1336,2
1064,461,4
1108,11625,3
1696,103,3
797,278,3
717,178,3
1040,10290,5
674,336,3
1123,1103,2
1296,1336,4
1128,122,4
922,3463,2
1707,998,2
1648,2318,1
121,932,2
943,11270,1
0,17,5
1438,1202,5
1314,948,4
1509,145,3
410,6310,5
1335,13982,1
865,9624,4
921,2,3
1796,376,1
1070,951,5
1516,3315,4
402,374,5
290,3056,3
1243,13462,2
232,486,3
1508,4879,3
880,1150,3
1006,8510,4
1076,1368,2
1367,5643,5
710,826,1
24,564,2
1325,274,3
1690,241,2
846,374,5
1501,4677,2
1729,415,1
1365,431,3
1138,6603,1
938,416,5
1038,238,5
91,49,1
1716,9213,5
1112,496,4
943,487,2
1609,178,5
647,111,1
1009,187,1
1410,122,4
1709,260,2
1109,6455,5
470,629,5
1396,391,4
623,408,5
1498,2627,2
1059,179,4
1229,13363,2
250,630,4
307,247,4
1036,11943,1
842,139,5
995,1372,2
29,37,5
1030,450,2
1697,158,2
1599,5962,2
558,8074,5
47,1481,3
995,562,2
1052,12087,2
547,7031,3
953,5693,2
274,5046,2
860,382,3
1034,291,5
1743,16707,1
1890,17613,2
488,282,3
495,411,5
309,240,2
1697,737,4
1681,16214,2
526,7798,4
1415,468,5
490,179,5
1201,13171,1
731,2147,1
767,2898,1
356,6015,5
662,5010,1
1074,374,4
237,1139,4
1703,183,5
1258,13542,4
1246,1611,4
421,964,3
1728,16603,1
1,89,1
292,5299,2
168,1386,4
1228,350,3
1085,301,2
1747,241,4
1121,12672,1
104,816,5
232,2547,3
1277,484,2
1429,265,5
502,411,5
266,37,1
1189,462,5
268,1906,3
1334,38,5
448,2838,2
711,443,3
90,38,3
320,21,2
1827,3545,2
1307,38,3
1872,175,4
706,379,5
1690,1466,1
1707,16477,3
1124,482,5
1457,289,1
822,176,4
207,3031,5
1109,1146,2
395,6419,2
957,1155,4
1507,15094,1
38,1304,5
1008,480,4
1,91,1
1671,4613,1
745,9742,1
1011,4,4
1067,176,4
1809,867,5
311,251,2
1751,8,5
1887,6650,4
1877,8361,5
1337,2664,4
911,1651,1
123,3043,5
516,7642,1
26,991,1
9,298,3
934,659,3
1273,178,4
1107,446,2
707,2067,3
1288,13701,3
239,1194,4
355,483,2
794,3760,1
453,830,1
1758,2565,4
955,147,3
139,140,4
1211,175,2
1591,280,1
1269,6891,4
1315,441,4
651,6228,5
1705,467,4
88,2443,1
132,5,5
758,5234,3
496,2546,2
215,2894,1
1349,14080,2
49,304,2
667,5410,3
614,916,4
475,7297,1
1056,6864,5
844,170,4
836,7802,2
420,241,4
215,477,1
446,282,1
138,2015,1
918,11144,4
591,1202,2
1651,494,4
1507,2776,2
1504,3230,5
400,26,5
1665,651,4
959,11394,1
1378,1659,1
1265,3491,4
1493,870,3
1594,15633,3
708,916,4
1716,8697,5
119,488,2
1471,14845,2
941,753,3
1566,2767,3
1198,998,2
151,2284,4
1073,12062,3
166,1349,3
369,1674,5
327,4176,4
1528,434,1
1003,6840,4
1635,248,5
879,1574,3
850,5957,1
1432,2279,1
641,629,4
811,301,2
1885,683,2
1280,7619,4
850,1040,1
520,7716,4
71,629,5
1325,2120,2
1030,11920,1
1881,467,1
519,5258,1
40,1359,3
318,5567,3
1131,961,2
810,120,3
954,158,4
7,353,3
1801,17088,4
266,4936,1
77,2188,2
1398,2533,2
473,436,2
128,654,1
652,418,5
826,2412,3
814,270,1
1049,391,1
1365,5300,4
825,10408,3
383,5026,1
1466,11706,1
1087,512,2
1190,1388,1
80,2287,2
1519,15154,1
1705,282,3
1874,7,4
1289,13729,4
372,411,2
1015,887,4
915,1946,3
1564,1328,2
585,374,5
750,475,5
40,704,3
1122,1373,2
185,103,2
585,2283,3
289,481,2
500,176,3
280,1083,2
1770,259,2
423,1049,3
950,379,5
1327,375,1
444,7026,3
22,860,2
512,7595,2
1837,139,2
499,259,2
1366,16,2
742,2459,2
522,1374,4
361,211,5
1007,11736,4
511,2754,2
1653,265,5
1084,2015,4
114,2897,5
1208,846,3
1479,1829,4
146,478,2
322,1034,1
1593,3139,2
1154,12908,3
1092,4876,5
1564,15490,3
646,379,2
204,1359,1
114,1298,5
1263,1372,3
722,798,4
1254,249,3
799,2680,4
832,10461,5
1519,4475,1
972,7798,1
904,994,4
1008,854,2
1858,6386,1
1263,1311,2
1324,4379,4
1119,657,4
1374,156,5
1735,1062,4
1161,261,5
1352,1067,2
842,1069,3
1271,2560,4
743,882,5
450,498,4
197,448,1
1278,139,4
1149,685,3
1099,12463,1
1578,4373,1
1051,461,3
1851,740,3
488,2783,5
359,494,4
565,8211,1
53,805,4
618,8761,2
1323,1661,5
231,491,1
1759,400,2
1262,2461,3
457,657,5
356,243,5
265,2289,1
262,872,2
854,10611,4
568,13,2
1114,38,4
996,4552,4
1200,7036,2
1872,389,5
1005,483,1
170,3627,1
57,1699,1
523,3190,2
587,8364,3
103,1230,3
1663,7159,2
117,2931,1
486,1064,5
1776,3114,5
1328,5913,4
1064,12216,2
1831,3047,5
1345,857,4
364,6113,4
977,11493,2
34,1165,3
1755,249,4
103,2691,4
539,3706,1
1528,15183,1
1875,2541,4
1774,376,5
685,2992,5
1239,421,1
705,9464,1
517,214,1
1888,1471,5
1524,3524,3
127,269,1
302,1302,5
30,1082,4
46,1453,2
1808,425,5
1389,1473,1
1723,122,5
898,2283,3
35,125,1
891,3579,2
28,1030,1
1359,14243,1
1599,964,4
1006,2430,5
1065,12231,1
1342,115,5
1272,3968,5
701,9441,3
1389,176,1
1135,4043,5
1523,704,3
763,567,5
320,5609,3
265,4919,1
481,7358,5
988,596,5
1182,484,3
101,2628,5
860,389,4
1802,17101,5
687,4957,5
1116,2797,2
917,857,1
1486,139,2
1866,755,1
91,1783,1
781,994,1
1720,991,1
882,266,1
1232,13383,2
890,693,3
372,293,5
1364,1192,3
1056,1676,4
819,1723,1
1333,434,1
1307,13821,2
19,759,5
1050,3458,5
993,11603,4
368,1237,2
259,116,2
1735,866,5
755,2534,3
895,664,2
1400,7812,4
1358,1107,1
1830,272,5
670,7880,3
116,1389,2
1846,2645,2
1738,16650,4
1404,478,4
607,8592,1
886,1829,2
1767,16882,3
777,75,3
709,0,5
1168,3190,4
1076,3226,1
668,3491,5
85,2371,3
313,1866,5
1436,237,5
1560,386,1
613,8685,2
1502,5131,3
368,2967,2
797,1415,2
1607,178,3
463,737,2
231,408,2
1119,1372,4
844,1194,3
118,2757,5
497,7510,3
1166,9648,4
187,2966,4
1255,13525,3
527,16,2
945,752,4
1485,4040,4
794,439,2
1643,110,2
1569,2015,2
628,678,2
417,6721,2
1682,9349,2
719,8599,1
400,2486,5
1136,9919,2
